1.5062,1.9403,4.8175,-0.45311,0
1.3961,5.2704,2.111,-1.2623,0
2.3568,6.3271,-0.11765,-1.0171,0
4.8586,7.9723,-2.3197,-0.36784,0
-2.0528,12.207,0.36329,-4.5225,0
3.9723,0.28021,0.90523,1.3417,0
0.31367,10.665,-1.3204,-3.0028,0
3.8713,6.9122,-1.3685,-0.50662,0
-1.5186,7.6141,-1.7452,-2.7331,0
3.9914,0.55438,1.6923,1.1945,0
3.1923,1.0226,1.6134,0.75582,0
3.1917,3.0458,0.78883,0.21527,0
-3.1919,7.648,2.8788,-3.7969,0
-1.8112,10.65,2.3116,-4.1337,0
-0.058607,-2.8007,3.2271,0.53719,0
-0.29768,-3.9536,4.721,0.66171,0
1.2787,5.0328,1.9522,-1.2204,0
2.6855,10.06,-3.8303,-1.6912,0
-0.58011,8.3238,1.9713,-2.9283,0
2.8608,8.9699,-3.3445,-1.3372,0
3.3207,8.5964,-2.9308,-1.0864,0
1.9831,11.383,-3.1313,-2.4232,0
-2.5766,11.72,1.8832,-4.7106,0
2.1792,-3.771,4.3192,1.5833,0
3.3973,3.2574,0.9067,0.21839,0
2.237,4.4093,1.9707,-0.66857,0
2.9407,0.46874,1.3101,0.85602,0
5.5458,5.768,-2.3526,0.56607,0
3.9482,1.6954,1.5896,0.8406,0
3.643,6.2327,-1.8086,-0.34705,0
2.7872,8.0929,-0.27291,-1.3763,0
3.3423,3.2889,0.26394,0.24606,0
2.3619,1.2444,1.1184,0.41778,0
1.9143,10.234,-3.0944,-2.1036,0
3.3802,-3.3175,3.0472,2.0166,0
0.41193,11.435,-1.3036,-3.201,0
2.2165,8.6261,-2.4114,-1.5618,0
-1.2896,-0.10241,6.8167,-1.0749,0
0.1604,11.115,-1.2865,-3.2008,0
3.1146,7.931,-3.5073,-0.91035,0
-2.1973,11.818,2.703,-4.6707,0
2.2353,9.5033,-3.6141,-1.7125,0
4.1365,2.6081,0.51902,0.73156,0
1.4179,0.11292,6.2551,-0.061247,0
4.4903,10.889,-3.863,-1.2545,0
1.2975,2.3478,4.1871,-0.59924,0
2.8069,10.95,-3.8072,-1.9175,0
0.13353,10.707,-1.4449,-3.0726,0
2.2607,7.5797,0.04244,-1.4488,0
-2.1759,10.892,1.8593,-4.3047,0
4.2962,-2.3891,2.9167,2.0941,0
-1.8497,11.21,2.494,-4.3348,0
2.6925,11.308,-3.897,-2.0617,0
-0.62208,8.497,-1.8596,-2.6505,0
1.8521,7.0978,0.51314,-1.5001,0
1.2779,5.2358,1.5788,-1.2486,0
3.0295,10.656,-3.7075,-1.7526,0
-3.2356,12.897,0.52013,-5.1954,0
0.95496,4.6757,-1.2605,-0.94435,0
2.8479,3.0005,0.30075,0.14259,0
-0.11387,5.7506,1.3235,-1.9106,0
4.3403,0.40071,2.0543,1.341,0
2.8017,5.7564,0.31554,-0.71387,0
1.0884,0.018001,6.5426,-0.18353,0
1.3684,-5.1643,7.9696,1.3688,0
2.5989,6.4309,0.42628,-1.0059,0
2.645,-2.2313,2.336,1.4716,0
0.2869,0.78414,0.77931,-0.1998,0
0.34121,7.6255,1.2945,-2.3049,0
-0.12221,8.1621,1.1385,-2.6299,0
0.20508,5.9838,1.0354,-1.8343,0
4.1518,1.1889,0.73898,1.1488,0
1.1105,6.7277,0.23802,-1.6444,0
2.2192,0.24093,4.581,0.35552,0
4.1145,0.37152,1.336,1.329,0
3.0603,10.353,-3.737,-1.6461,0
3.8769,-0.47324,2.4348,1.3962,0
1.9427,9.2934,-3.5117,-1.7691,0
3.4053,-3.5519,4.1385,1.9987,0
3.4638,11.816,-3.8752,-1.9251,0
1.1595,1.3803,5.2709,-0.45559,0
-0.64166,1.0963,6.8612,-1.1972,0
1.0574,-4.3953,8.8269,0.93944,0
-2.1323,11.88,2.7367,-4.6677,0
-0.49283,0.76979,7.5447,-1.1032,0
3.7651,10.871,-4.0688,-1.5059,0
-0.55473,9.1531,1.0487,-3.0873,0
2.4907,5.9578,-0.038132,-0.86122,0
0.69041,-3.9675,8.4645,0.70282,0
-1.514,10.834,2.7807,-4.1191,0
-2.0678,10.882,-2.7702,-3.8422,0
3.1252,0.09267,0.87469,1.0797,0
1.8444,-4.387,6.5409,1.4425,0
1.2354,6.6135,-0.10338,-1.5314,0
1.7359,4.5809,1.8996,-0.90462,0
4.7724,8.5559,-3.1546,-0.50247,0
1.9492,9.8564,-3.0457,-1.9798,0
4.6281,10.885,-4.0553,-1.1837,0
1.6029,8.4872,-2.2598,-1.7663,0
0.2869,0.78414,0.77931,-0.1998,0
0.94377,5.71,1.5868,-1.5203,0
4.0632,5.6716,-1.9719,-0.0021608,0
4.8448,2.0134,-0.31073,1.2563,0
3.7345,0.42322,2.033,1.106,0
0.45327,10.575,-1.3924,-2.9158,0
2.6403,10.377,-3.6498,-1.821,0
3.6396,3.0187,0.85868,0.38734,0
1.9125,5.6567,0.3275,-1.0224,0
2.5173,-2.877,2.934,1.5652,0
2.4317,2.9821,0.2052,-0.001253,0
3.9449,2.9473,0.92072,0.51934,0
3.0433,11.303,-3.5124,-1.9618,0
3.5984,-3.0158,3.249,1.9896,0
3.4295,-3.7483,4.4064,2.0434,0
5.389,8.0286,-2.6153,-0.15677,0
1.033,8.8767,-1.2904,-2.1888,0
2.9015,10.315,-3.8189,-1.6877,0
2.145,5.6906,0.39999,-0.9509,0
1.9888,10.76,-3.2797,-2.2182,0
2.1593,1.7375,2.6113,0.05603,0
1.1737,2.7034,4.1668,-0.7525,0
4.0644,-2.8165,3.1186,2.1178,0
1.0343,8.8473,-2.4708,-2.0726,0
1.1473,8.2477,-1.4042,-1.9439,0
3.1709,8.6715,-2.9188,-1.1672,0
4.7444,7.758,-2.2973,-0.34812,0
-1.6768,11.006,1.8439,-4.1486,0
5.4644,-0.22209,0.44581,2.1026,0
-3.8445,13.115,0.94929,-5.5319,0
1.269,3.5011,1.9097,-0.75469,0
3.0637,8.8884,-2.9237,-1.2734,0
4.1631,7.5355,-3.1824,-0.42127,0
0.55621,6.2107,1.9249,-1.8503,0
0.94097,9.2384,-0.80058,-2.3779,0
0.81133,6.5539,0.95985,-1.7705,0
3.9006,6.1353,-2.0587,-0.19701,0
2.5762,7.5066,-0.76033,-1.2342,0
2.1854,10.072,-3.0806,-1.9524,0
4.0829,0.022402,1.951,1.3676,0
0.2869,0.78414,0.77931,-0.1998,0
3.5538,6.6384,-1.2196,-0.55745,0
-1.2877,0.4622,7.0136,-1.2636,0
2.1239,2.4547,1.9313,-0.11393,0
0.77668,-0.43459,7.2309,-0.22661,0
2.9586,9.2947,-3.3349,-1.3996,0
-0.36809,8.6663,0.59712,-2.8276,0
0.80829,7.3184,1.3178,-2.0363,0
4.8976,1.9851,0.10005,1.2478,0
3.497,7.4081,-2.231,-0.72153,0
3.6597,6.5812,-2.3788,-0.39509,0
3.5221,8.7754,-3.1992,-1.04,0
0.89717,8.1087,1.1488,-2.2274,0
2.9416,2.7654,0.16872,0.26156,0
1.6493,6.2686,0.32751,-1.3083,0
2.793,-3.1153,5.1948,1.538,0
-1.4899,10.55,2.6854,-4.0148,0
2.0907,11.879,-3.1686,-2.5297,0
2.0522,-3.9934,6.1088,1.4409,0
-1.1238,11.12,-3.4747,-3.4922,0
3.0515,-3.8358,4.4441,1.923,0
0.27317,-1.8607,8.3992,-0.090043,0
0.36493,0.13977,1.2911,-0.020588,0
1.2737,6.2791,0.46572,-1.4667,0
3.8871,3.6879,0.69863,0.29239,0
1.3857,2.5075,1.9903,-0.41567,0
1.2873,-6.2894,8.3028,1.6498,0
4.4923,0.62703,0.31196,1.4875,0
2.8912,6.2993,-0.75009,-0.74854,0
2.5865,8.6158,-2.9992,-1.3649,0
1.6228,8.6823,0.13475,-2.0345,0
4.5902,5.6353,-2.1208,0.22249,0
4.759,-0.11574,0.51904,1.7958,0
-0.070648,8.8693,-0.58067,-2.6699,0
3.6607,2.3335,1.8709,0.51206,0
4.0358,2.4277,1.4995,0.65948,0
1.9875,11.296,-3.2382,-2.3854,0
5.6382,6.4058,-2.5193,0.42235,0
2.1704,1.7238,3.1006,0.020144,0
5.4835,6.2568,-2.7604,0.4307,0
-2.6364,12.797,3.0031,-5.1619,0
2.252,3.9761,2.0218,-0.53583,0
3.7814,-2.1177,1.7173,1.9246,0
3.4499,6.8836,-1.0527,-0.68658,0
3.2565,5.6991,-0.20129,-0.47698,0
0.23326,9.6209,-2.0111,-2.6535,0
0.34786,1.1089,4.0673,-0.57256,0
1.7474,-1.7326,2.6489,0.95077,0
0.71567,4.2654,1.9655,-1.2022,0
1.3543,8.7534,-1.5513,-2.0057,0
1.6003,7.9428,-1.1835,-1.6991,0
2.1179,7.86,-0.32054,-1.5554,0
3.9655,1.188,1.2689,1.0304,0
-2.3524,13.274,0.92061,-5.0108,0
5.4589,6.0423,-2.3469,0.4492,0
2.6979,10.885,-3.5729,-1.9604,0
2.7553,2.0508,2.6682,0.18201,0
0.40924,6.4422,0.98418,-1.8914,0
4.5476,7.984,-2.3824,-0.48386,0
0.94482,-3.9714,8.7657,0.7734,0
2.5345,0.84728,4.2045,0.32506,0
0.24447,-1.0485,7.674,-0.28222,0
0.37802,0.22185,5.7523,-0.44386,0
4.1702,1.5434,-0.46516,1.1569,0
4.2694,0.10137,2.187,1.3931,0
3.7592,4.228,0.53721,0.094294,0
2.2016,11.349,-2.9986,-2.3418,0
-2.3449,12.393,0.16205,-4.6717,0
4.1722,1.257,0.68385,1.1408,0
3.1247,-4.0234,3.5822,2.0857,0
1.837,8.4812,-2.3243,-1.6697,0
2.9198,-3.4812,4.1043,1.7959,0
1.614,6.3373,1.0746,-1.4101,0
3.8312,0.47397,1.8787,1.1413,0
3.9342,1.0669,0.7687,1.1005,0
3.5122,9.3789,-3.6264,-1.1886,0
2.7339,10.652,-3.8514,-1.8506,0
2.1589,-3.6849,4.04,1.5746,0
2.0693,-4.3535,6.4922,1.5221,0
2.2662,3.7515,0.6367,-0.33698,0
1.4573,8.0154,-0.030657,-1.8797,0
3.9858,0.55897,1.0409,1.2499,0
3.5079,-4.1779,3.5749,2.2789,0
2.2304,-0.42364,5.1198,0.51306,0
3.0455,11.974,-4.1204,-2.1097,0
0.073676,-0.9786,7.5681,-0.35877,0
-3.3012,13.403,1.1175,-5.4282,0
3.2724,11.604,-3.6913,-1.9499,0
2.4229,0.50062,4.5408,0.3576,0
1.4601,8.0009,0.31636,-1.9056,0
2.5221,7.6815,-0.2572,-1.3534,0
4.5808,8.429,-2.9466,-0.55546,0
4.3701,3.3082,0.82964,0.57942,0
1.0504,-6.1559,8.5714,1.495,0
3.7961,1.0428,0.81925,1.0508,0
1.2513,-4.3417,4.5297,1.3853,0
4.4789,11.187,-4.169,-1.322,0
2.9039,9.1296,-3.6584,-1.341,0
1.5778,8.8284,-2.1843,-1.8864,0
2.5067,8.0911,-0.21124,-1.4878,0
-0.072348,10.384,-1.1038,-3.0837,0
2.9301,-4.0174,3.6253,2.0061,0
1.7814,-0.49401,5.1959,0.35703,0
1.4516,8.6988,-2.1504,-1.898,0
4.4055,8.5371,-2.4887,-0.69629,0
-3.0571,12.678,-0.14518,-5.001,0
3.862,0.55601,1.5023,1.1621,0
1.5547,-6.1884,8.6142,1.6925,0
0.78005,6.4813,0.59141,-1.727,0
3.2372,-4.4213,4.1427,2.1987,0
1.506,8.5799,0.42812,-2.0742,0
1.3814,8.4217,-2.0885,-1.846,0
-0.34417,8.241,-3.1181,-2.3534,0
1.1859,8.4414,-1.6945,-1.9619,0
4.2627,-2.7106,2.766,2.1928,0
0.54512,-4.8016,8.8901,0.86265,0
1.2637,2.2268,4.3846,-0.59315,0
-2.2384,1.3309,6.644,-1.8552,0
5.2003,3.5139,-1.2531,1.0205,0
2.6652,7.6469,-0.94792,-1.226,0
0.96049,4.937,0.99458,-1.2255,0
4.4529,11.225,-4.5253,-1.3112,0
0.753,7.7249,0.49477,-2.1064,0
3.3586,-2.459,2.3487,1.8106,0
1.8705,5.8284,1.3805,-1.1857,0
2.6787,2.5253,1.8226,0.085138,0
2.0369,11.577,-3.3794,-2.4392,0
3.7078,2.8257,0.67445,0.48851,0
-3.1069,10.505,-1.2217,-4.2621,0
1.1754,8.28,-1.4266,-1.941,0
-2.2841,12.565,0.62003,-4.7423,0
4.5686,11.123,-4.5056,-1.2378,0
5.1071,3.2629,-1.2751,1.0634,0
3.1712,5.5953,-2.4662,-0.27308,0
-0.62174,9.6307,2.2225,-3.364,0
2.8598,9.7632,-4.1545,-1.5054,0
-0.43431,1.2487,6.7466,-1.1544,0
4.8084,0.78225,0.80116,1.5161,0
2.9887,6.457,-0.14363,-0.81425,0
-1.5074,10.262,-3.3947,-3.3844,0
3.9111,6.8793,-1.536,-0.46638,0
-0.34416,8.241,-3.1181,-2.3534,0
1.8568,3.2093,-0.15909,-0.25575,0
0.27097,7.8683,1.6465,-2.4372,0
2.7936,-3.9137,3.7019,1.9158,0
3.8037,0.82144,2.0428,1.0104,0
4.7607,-0.30396,0.57155,1.8489,0
4.0844,6.9314,-1.593,-0.41124,0
4.3803,7.8606,-2.3586,-0.51202,0
3.6406,-2.6039,2.477,1.9502,0
2.359,5.6464,0.42331,-0.8583,0
1.8526,0.5668,4.6251,0.11327,0
3.4267,0.79887,1.7162,0.90355,0
2.542,-4.4514,4.1147,1.9464,0
2.8925,3.2829,0.69243,0.038273,0
2.1345,0.78647,4.1705,0.19468,0
3.3707,-3.6894,4.3395,2.0092,0
4.0227,-2.0252,1.8016,1.9805,0
6.6143,5.3871,-2.4924,1.1003,0
1.2777,-2.021,2.9566,0.83224,0
1.4494,-5.6039,8.2505,1.5078,0
3.606,6.8366,-1.3985,-0.58172,0
3.171,6.6901,-0.69512,-0.766,0
3.2847,-2.5536,2.6762,1.7817,0
3.7338,-0.098679,0.33746,1.4176,0
1.3285,5.547,1.7843,-1.3425,0
4.8837,0.16771,0.38528,1.7691,0
0.83299,6.4516,1.7056,-1.7986,0
2.5977,-2.2443,2.422,1.4498,0
2.9631,6.0145,-0.12116,-0.69152,0
0.71397,10.651,-1.1755,-2.8596,0
3.7887,2.5685,1.3075,0.54019,0
1.1672,5.6664,1.1014,-1.3783,0
-0.063169,-1.3037,7.9751,-0.34872,0
0.49158,9.2113,-0.16136,-2.5981,0
2.5259,-4.2487,6.0094,1.7074,0
4.0332,-2.8842,2.743,2.1605,0
2.7912,-3.8529,6.1589,1.6743,0
3.5288,2.8944,1.0541,0.36534,0
2.0059,11.225,-3.1537,-2.3644,0
-1.0505,10.445,1.6282,-3.7207,0
-0.34416,8.241,-3.1181,-2.3534,0
0.10891,-6.1871,8.5104,1.1524,0
2.1689,2.7509,1.3324,-0.13272,0
3.8812,-2.3372,2.2314,1.9827,0
0.35251,6.496,0.8075,-1.9134,0
2.9246,8.8336,-3.6242,-1.2463,0
3.1281,-2.7894,2.8042,1.7823,0
5.3672,3.7488,-1.7366,1.0562,0
2.3845,5.6913,0.71002,-0.8882,0
1.2906,0.84447,5.7415,-0.2855,0
0.25676,-0.80464,7.649,-0.34941,0
0.36493,0.13973,1.2911,-0.020574,0
4.5565,0.30899,1.3821,1.5118,0
2.765,-3.5897,3.6715,1.8093,0
-0.05864,-2.8007,3.2271,0.53717,0
1.8649,-2.2667,3.2604,1.1025,0
-2.0028,11.168,3.2263,-4.4464,0
1.8226,8.5215,-2.02,-1.7149,0
0.19941,5.6044,0.41122,-1.6647,0
0.55674,6.9271,-0.37595,-1.8598,0
-0.92386,10.266,-3.4078,-3.1627,0
2.4841,1.3791,1.7085,0.36991,0
0.94972,6.505,-1.1834,-1.5093,0
3.5157,2.8954,1.0106,0.36396,0
1.6206,-3.6447,5.3814,1.2367,0
3.0302,-3.3224,3.5248,1.842,0
3.8319,-3.1802,3.8085,2.0776,0
-2.2347,10.949,2.6817,-4.4189,0
3.8937,7.782,-2.0401,-0.70177,0
1.049,5.591,1.1275,-1.4027,0
-0.22854,7.0784,0.39178,-2.2734,0
2.3756,5.9885,0.12417,-0.92895,0
2.2684,-2.733,2.7664,1.4421,0
5.5885,5.6013,-2.341,0.63189,0
0.36493,0.13977,1.2911,-0.020588,0
3.1164,11.84,-3.7223,-2.0782,0
1.6446,9.1039,-1.6557,-1.9925,0
0.89703,0.24103,2.162,0.072008,0
0.13078,10.516,-1.0101,-3.0551,0
1.0739,8.3182,-0.74005,-2.0532,0
3.8796,6.64,-1.2269,-0.43357,0
2.7926,-3.3499,5.387,1.5918,0
2.9376,11.032,-3.8596,-1.8883,0
3.9548,6.007,-2.0224,-0.14074,0
4.4689,11.362,-4.1168,-1.3836,0
3.4829,-3.4823,4.0584,2.0143,0
1.713,4.2248,2.1979,-0.83205,0
3.8313,6.8909,-1.8818,-0.46892,0
3.8756,-2.7131,2.492,2.0713,0
3.757,1.303,0.98045,0.94234,0
3.6818,-4.0549,3.6858,2.2975,0
5.0106,4.0906,-1.9443,0.83564,0
3.1927,3.4797,0.22528,0.13472,0
2.5757,1.4827,2.9897,0.2574,0
0.78657,-3.7182,8.4454,0.66531,0
4.7266,7.0418,-1.9801,-0.16591,0
3.1816,10.921,-3.7146,-1.7748,0
2.7092,3.2379,1.9956,-0.13546,0
3.6175,8.4701,-3.0626,-0.92337,0
-0.058607,-2.8007,3.2271,0.53719,0
2.6178,7.5616,-0.32146,-1.2747,0
4.1425,5.3738,-1.8336,0.10597,0
2.0496,-0.98971,5.52,0.58026,0
4.9937,0.493,0.22905,1.7261,0
-0.45276,-1.3661,7.0863,-0.3974,0
4.5051,8.3836,-2.8703,-0.57733,0
1.2037,6.9113,1.042,-1.7375,0
4.7556,8.8492,-3.3046,-0.58443,0
2.7122,-3.0205,3.0429,1.673,0
-0.33323,8.8224,1.5351,-2.9466,0
-3.1069,10.505,-1.2217,-4.2621,0
0.28692,0.7841,0.77928,-0.19977,0
-1.1205,0.22007,6.2588,-1.0583,0
2.4251,10.355,-3.0997,-1.9456,0
1.2051,8.9594,-0.66513,-2.2051,0
-2.4886,11.273,2.0555,-4.557,0
3.3194,-2.704,2.5739,1.8499,0
2.8364,2.0888,1.8289,0.27714,0
3.8717,6.4398,-0.89851,-0.40544,0
-1.156,9.0845,2.3287,-3.4105,0
3.91,7.471,-2.4185,-0.56687,0
1.1655,9.241,-0.7194,-2.3007,0
1.1045,-5.901,8.2221,1.4696,0
-3.3103,13.315,0.94113,-5.3891,0
3.0357,-2.6552,2.9403,1.6942,0
0.96532,9.4166,-0.36041,-2.4626,0
4.8495,1.6616,-0.065242,1.3428,0
4.7205,8.5634,-2.4795,-0.58547,0
1.0102,2.8271,2.8562,-0.73373,0
4.651,7.6327,-1.943,-0.37753,0
0.43498,6.8073,0.67543,-1.9647,0
0.77747,0.070897,6.6228,-0.32496,0
0.87558,0.66601,6.0114,-0.41329,0
3.6444,-4.0727,4.8413,2.1843,0
1.7398,8.5111,-0.12624,-1.9144,0
0.77062,6.2902,-0.42544,-1.5805,0
2.6664,-4.7808,6.7152,1.8586,0
2.7132,-0.017184,4.7724,0.60429,0
4.7281,2.0621,-0.27418,1.1939,0
3.1374,10.848,-3.7283,-1.7682,0
2.7571,3.0909,1.9389,-0.067465,0
4.0225,1.7809,-0.045192,0.99061,0
-0.35039,8.9872,1.4864,-2.9988,0
3.3071,0.35715,1.3859,1.0222,0
2.4174,3.442,0.31297,-0.15621,0
-5.1168,7.3494,0.36054,-6.0535,1
-1.425,2.2584,-0.38379,-1.5399,1
-0.72135,-3.1739,3.4237,0.58232,1
-1.2854,-8.6337,10.788,0.45799,1
-2.5158,-9.8006,13.632,-0.27891,1
-0.68828,-4.9989,4.9636,1.1457,1
0.48592,0.55847,-1.2531,0.29356,1
0.99924,5.1201,-3.2564,-2.4856,1
-2.8373,4.5053,-0.10772,-3.5289,1
-1.3992,-1.4278,2.267,-0.077049,1
-1.5302,-6.6209,8.2418,0.4562,1
-1.403,-7.3589,9.2068,0.42924,1
0.6019,-3.176,1.9259,1.4197,1
2.0385,1.8961,-2.978,0.052149,1
1.4493,5.3244,-3.6432,-2.4697,1
-4.1941,6.4499,0.29743,-5.3449,1
-2.6176,-1.259,2.9851,-0.53935,1
-1.6444,-5.7206,6.5715,0.82464,1
-0.38758,-4.2822,4.1242,1.0391,1
1.541,0.7671,-2.0699,0.51094,1
2.5184,5.2968,-4.4163,-2.0729,1
1.1964,6.5341,-3.4817,-3.6273,1
-5.5908,7.5392,-0.21886,-5.7492,1
-2.9604,1.3208,0.34106,-0.96633,1
-1.3798,-2.0339,1.6879,0.86481,1
0.50865,-0.48032,-0.71001,0.84481,1
1.5939,2.2323,-3.1027,-0.094684,1
1.8046,4.0459,-3.7325,-1.3162,1
-0.098248,4.0312,-2.4554,-1.8964,1
-3.5478,4.4335,-0.019927,-3.4164,1
-6.3748,6.637,-0.38295,-4.7064,1
-4.0205,2.0618,0.32223,-1.455,1
-2.2141,-0.19532,0.59307,0.10361,1
-0.42782,1.2713,-1.3364,-0.14754,1
0.28987,2.5509,-2.73,-0.4386,1
-0.069811,2.009,-2.0699,-0.35522,1
-1.61,1.137,-0.32065,-0.55001,1
-1.8419,1.2707,0.28508,-1.0542,1
-1.3645,-2.9104,4.1855,-0.083373,1
-2.9054,-7.6763,11.816,-0.86495,1
-4.4809,-6.1222,10.471,-1.0836,1
-2.1434,3.3099,-1.2043,-1.8035,1
0.16817,0.58163,-0.60451,-0.12811,1
-1.7603,-7.0303,8.803,0.46942,1
-3.2152,-12.814,18.669,-0.96251,1
-3.1909,-7.4839,11.102,-0.49841,1
-2.2758,-0.96046,1.2494,0.34395,1
-1.7421,3.594,-1.0898,-2.1991,1
-0.0010204,0.14018,-0.19531,0.0099016,1
-1.6765,-6.78,7.1646,1.3681,1
-3.3519,-11.357,15.001,0.29503,1
-3.1155,-8.6274,10.441,0.97318,1
-2.2334,-1.3273,1.052,0.80311,1
-1.6135,3.253,-1.8217,-1.4057,1
-1.1683,3.9514,-1.2413,-2.5024,1
-0.090375,0.40378,-0.32024,-0.12609,1
-0.94583,-5.9008,5.9022,1.343,1
-2.0389,-8.1172,9.7645,0.81994,1
-0.98762,-5.8042,5.7472,1.3704,1
-0.54245,-0.42534,-0.12622,0.55204,1
-0.19591,4.0245,-2.7232,-1.6898,1
-6.3269,6.8626,1.4043,-6.155,1
-2.1912,3.6568,-0.61773,-2.5138,1
-1.2549,-1.6549,1.9518,0.32287,1
-1.6509,-7.8975,9.4167,0.80455,1
-2.9985,-10.723,14.807,-0.19264,1
-1.2536,-6.1908,6.3547,1.3365,1
-0.25505,-0.92309,-0.089249,0.92853,1
0.72602,4.9584,-3.3124,-2.2599,1
-3.6931,5.8623,-0.092089,-4.625,1
-1.9807,0.059491,1.1333,-0.53516,1
-2.0364,-5.6171,6.6769,0.71895,1
-1.9791,-7.9032,10.061,0.41341,1
0.098099,-3.4511,2.2248,1.5363,1
1.3563,1.0858,-2.3234,0.42931,1
1.4753,5.3201,-3.7235,-2.4142,1
-4.921,8.1409,0.35918,-6.7921,1
-3.1936,-0.055862,2.1902,-0.97844,1
-2.2842,-5.1423,5.6955,1.0117,1
-1.0563,-5.4732,5.6409,1.1579,1
0.75418,0.2638,-1.6722,0.80715,1
1.7804,4.7939,-4.0857,-1.7381,1
0.96733,7.1351,-3.7211,-3.965,1
-6.1084,9.0112,-0.65609,-6.6862,1
-3.5803,2.5121,-0.12684,-1.6148,1
-2.0065,-1.251,1.2805,0.54153,1
-0.56091,-0.96935,0.27229,0.76627,1
0.7862,2.1213,-2.9511,0.023707,1
0.88943,3.7396,-3.432,-1.1095,1
-0.40393,4.105,-2.6191,-1.8022,1
-3.5783,3.8283,-0.22607,-2.7262,1
-6.9587,7.6129,-0.99337,-5.0684,1
-4.7038,2.7107,0.094278,-1.7738,1
-3.0018,0.23365,0.38947,-0.01895,1
-1.3857,0.68283,-0.74454,0.11664,1
-0.39436,2.7599,-2.6552,-0.57283,1
-0.8099,2.0244,-1.9094,-0.36671,1
-2.0926,1.3615,-0.41632,-0.61087,1
-2.2817,2.2734,-0.32146,-1.4652,1
-1.4848,-1.3484,2.0807,-0.0059705,1
-3.0861,-6.6336,10.543,-0.88886,1
-4.77,-6.3948,11.221,-1.3149,1
-2.9994,3.2156,-0.7153,-1.9266,1
-0.011104,1.6712,-1.2958,-0.59811,1
-1.7209,-4.8392,6.1635,0.32909,1
-3.6317,-11.953,17.811,-1.0756,1
-3.6794,-8.2827,12.538,-0.70285,1
-3.045,-1.4576,1.9446,0.4257,1
-0.97748,2.8216,-1.214,-1.5378,1
-0.21323,-1.4169,1.1998,0.47111,1
-1.888,-8.3757,9.3941,1.2853,1
-3.4453,-11.756,15.457,0.35092,1
